NUM_POSTE;AN;MOIS;JOUR;HEURE;PAR_H;P;VT;DI;H;HO;RR;U;I5;RG;T;U8;U9;VX
78615002;2012;8;11;11;134;;12;;0;;0;41;29.5;292;24.8;0;0;9
78615002;2012;8;11;12;144;;13;;0;;0;37;29.5;310;25.5;0;0;7
78615002;2012;8;11;13;142;;13;;0;;0;35;30.3;310;26.3;0;0;8
78615002;2012;8;11;14;132;;13;;0;;0;33;30;290;26.8;0;0;6
78615002;2012;8;11;15;116;;14;;0;;0;31;29.9;254;27.2;0;0;6
78615002;2012;8;11;16;92;;13;;0;;0;28;29.2;202;27.4;0;0;8
78615002;2012;8;11;17;54;;12;;0;;0;29;26.3;120;26.2;0;0;6
78615002;2012;8;11;18;22;;10;;0;;0;38;23.8;54;24.2;0;0;5
78615002;2012;8;11;19;6;;5;;0;;0;47;20.3;16;21.5;0;0;3
78615002;2012;8;11;20;0;;5;;0;;0;55;17.5;0;19;0;0;2
78615002;2012;8;11;21;0;;5;;0;;0;60;16.1;0;17.8;0;0;2
78615002;2012;8;11;22;0;;5;;0;;0;63;16;0;17;0;0;2
78615002;2012;8;11;23;0;;6;;0;;0;65;15.5;0;16.7;0;0;2
78615002;2012;8;11;24;0;;6;;0;;0;69;15.1;0;16.1;0;0;2
78615002;2012;8;12;1;0;;4;;0;;0;77;13.1;0;14.5;0;0;2
78615002;2012;8;12;2;0;;5;;0;;0;80;12.5;0;13.8;0;0;2
78615002;2012;8;12;3;0;;4;;0;;0;79;13.1;0;14.1;0.3;0;2
78615002;2012;8;12;4;0;;5;;0;;0;80;12.8;0;13.8;0.7;0;2
78615002;2012;8;12;5;0;;4;;0;;0;83;12.4;2;13.4;1;0;2
78615002;2012;8;12;6;10;;2;;0;;0;77;16.6;26;15.7;0.3;0;2
78615002;2012;8;12;7;34;;5;;0;;0;67;21;76;18;0;0;3
78615002;2012;8;12;8;56;;5;;0;;0;64;22;118;18.8;0;0;3
78615002;2012;8;12;9;92;;5;;0;;0;58;26.1;198;21.2;0;0;4
78615002;2012;8;12;10;114;;7;;0;;0;50;29;244;22.8;0;0;6
78615002;2012;8;12;11;132;;8;;0;;0;50;28.9;278;23.7;0;0;5
78615002;2012;8;12;12;136;;8;;0;;0;50;27.7;290;24.8;0;0;5
78615002;2012;8;12;13;110;;15;;0;;0;61;27.3;236;23.6;0;0;9
78615002;2012;8;12;14;94;;15;;0;;0;64;23.3;204;22;0;0;9
78615002;2012;8;12;15;48;;10;;0;;0;66;23.8;104;22;0;0;6
78615002;2012;8;12;16;72;;8;;0;;0;60;26.1;156;23.6;0;0;6
78615002;2012;8;12;17;38;;7;;0;;0;60;24.8;84;23.7;0;0;5
78615002;2012;8;12;18;32;;5;;0;;0;59;23.2;76;23.4;0;0;3
78615002;2012;8;12;19;6;;3;;0;;0;73;18.5;14;20.1;0;0;2
78615002;2012;8;12;20;0;;3;;0;;0;77;19.1;0;19.6;0;0;2
78615002;2012;8;12;21;0;;2;;0;;0;80;16.7;0;18.9;0;0;1
78615002;2012;8;12;22;0;;2;;0;;0;87;15.9;0;17.2;1;0;2
78615002;2012;8;12;23;0;;2;;0;;0;90;15.1;0;16.4;0.9;0;1
78615002;2012;8;12;24;0;;1;;0;;0;93;14.4;0;16.1;0.2;0.9;0
78615002;2012;8;13;1;0;;1;;0.9;;0;94;14.3;0;15.2;0;1;1
78615002;2012;8;13;2;0;;3;;1;;0;94;14.5;0;15.4;0;1;2
78615002;2012;8;13;3;0;;1;;1;;0;94;12.9;0;14.7;0;1;1
78615002;2012;8;13;4;0;;3;;1;;0;87;13.2;0;15.1;0.1;0.9;2
78615002;2012;8;13;5;0;;2;;1;;0;93;13.3;2;14.3;0.1;0.8;1
78615002;2012;8;13;6;4;;2;;1;;0;88;15.9;10;15.8;0.3;0.8;2
78615002;2012;8;13;7;20;;3;;0.8;;0;84;18.3;44;17.4;1;0;3
78615002;2012;8;13;8;54;;7;;0;;0;77;23;116;19.4;0.5;0;3
78615002;2012;8;13;9;76;;7;;0;;0;66;25;164;21.2;0;0;4
78615002;2012;8;13;10;98;;11;;0;;0;60;25.4;210;22.3;0;0;6
78615002;2012;8;13;11;96;;11;;0;;0;57;24.6;204;22.3;0;0;6
78615002;2012;8;13;12;82;;12;;0;;0;57;24.6;172;22.7;0;0;6
78615002;2012;8;13;13;66;;12;;0;;0;56;26.1;140;23.1;0;0;6
78615002;2012;8;13;14;86;;10;;0;;0;54;25.4;184;23.4;0;0;6
78615002;2012;8;13;15;62;;9;;0;;0;55;25.4;132;23.5;0;0;5
78615002;2012;8;13;16;40;;8;;0;;0;53;24.1;82;23.2;0;0;6
78615002;2012;8;13;17;32;;8;;0;;0;56;23.6;68;23.1;0;0;4
78615002;2012;8;13;18;18;;6;;0;;0;59;22;42;22.2;0;0;3
78615002;2012;8;13;19;4;;3;;0;;0;67;20.2;12;21.1;0;0;2
78615002;2012;8;13;20;0;;1;;0.3;;0;76;16.1;0;19.1;0;0;1
78615002;2012;8;13;21;0;;2;;1;;0;82;15.7;0;17.4;0.3;0;1
78615002;2012;8;13;22;0;;1;;1;;0;87;14.8;0;16.4;1;0;1
78615002;2012;8;13;23;0;;1;;1;;0;89;14.5;0;16.1;1;0;1
78615002;2012;8;13;24;0;;2;;1;;0;90;14.1;0;15.1;0.9;0.1;1
78615002;2012;8;14;1;0;;1;;1;;0;91;13.1;0;15;0;1;1
78615002;2012;8;14;2;0;;2;;1;;0;93;13.6;0;14.5;0;1;2
78615002;2012;8;14;3;0;;3;;1;;0;94;13.5;0;14.3;0;1;1
78615002;2012;8;14;4;0;;1;;1;;0;94;13.9;0;14.7;0;1;1
78615002;2012;8;14;5;0;;2;;1;;0;94;14.4;2;14.9;0;1;1
78615002;2012;8;14;6;4;;4;;1;;0;90;16.5;12;16.2;0.1;0.9;2
78615002;2012;8;14;7;16;;1;;0.7;;0;87;19;36;17.9;1;0;1
78615002;2012;8;14;8;16;;3;;0;;0;84;20.1;40;18.6;1;0;2
78615002;2012;8;14;9;24;;4;;0.4;;0;79;20.5;54;19.7;0.5;0;2
78615002;2012;8;14;10;36;;5;;0.9;;0;79;20.7;78;20.2;0.1;0;2
78615002;2012;8;14;11;44;;5;;0.2;;0;70;23.4;92;21.2;0;0;3
78615002;2012;8;14;12;52;;4;;0.2;;0;68;23.7;108;22.1;0;0;2
78615002;2012;8;14;13;62;;7;;0;;0;60;26.7;132;23.5;0;0;4
78615002;2012;8;14;14;110;;8;;0;;0;55;28.7;232;24.6;0;0;5
78615002;2012;8;14;15;80;;10;;0;;0;52;28.1;172;25;0;0;5
78615002;2012;8;14;16;66;;10;;0;;0;52;25.8;142;24.9;0;0;6
78615002;2012;8;14;17;54;;9;;0;;0;53;25.8;118;25.2;0;0;4
78615002;2012;8;14;18;28;;9;;0;;0;59;23.5;64;23.7;0;0;5
78615002;2012;8;14;19;4;;5;;0;;0;67;20.6;12;21.4;0;0;4
78615002;2012;8;14;20;0;;6;;0;;0;71;19.9;0;20.5;0;0;2
78615002;2012;8;14;21;0;;6;;0;;0;70;19.1;0;19.8;0;0;3
78615002;2012;8;14;22;0;;7;;0;;0;72;18.5;0;19.2;0;0;3
78615002;2012;8;14;23;0;;7;;0;;0;73;18.8;0;19.4;0;0;3
78615002;2012;8;14;24;0;;5;;0;;0;78;17.2;0;18.3;0;0;2
78615002;2012;8;15;1;0;;5;;0;;0;79;17.9;0;18.5;0;0;2
78615002;2012;8;15;2;0;;5;;0;;0;82;17.3;0;17.9;0.8;0;2
78615002;2012;8;15;3;0;;5;;0;;0;84;16.8;0;17.6;1;0;2
78615002;2012;8;15;4;0;;6;;0;;0;87;16.4;0;17.1;1;0;3
78615002;2012;8;15;5;0;;7;;0;;0;87;16.9;0;17.3;1;0;4
78615002;2012;8;15;6;4;;6;;0;;0;80;19.7;14;19.3;1;0;3
78615002;2012;8;15;7;40;;7;;0;;0;65;24.6;96;22.9;0;0;4
78615002;2012;8;15;8;48;;10;;0;;0;61;26.4;106;24.1;0;0;6
78615002;2012;8;15;9;68;;10;;0;;0;54;26.7;146;25.7;0;0;6
78615002;2012;8;15;10;40;;12;;0;;0;57;26.7;86;25.6;0;0;7
78615002;2012;8;15;11;84;;16;;0;;0;48;28.6;182;27.3;0;0;10
78615002;2012;8;15;12;78;;20;;0;;0;50;30;166;27.5;0;0;10
78615002;2012;8;15;13;82;;24;;0;;0;49;28;172;26.6;0;0;11
78615002;2012;8;15;14;54;;22;;0;;0;50;25.4;116;25.2;0;0;11
78615002;2012;8;15;15;28;;22;;0;;0;59;23.3;58;23.1;0;0;12
78615002;2012;8;15;16;24;;17;;0;;0;56;22.2;54;22;0;0;8
78615002;2012;8;15;17;16;;17;;0;;0;50;21.1;36;20.9;0;0;8
78615002;2012;8;15;18;34;;14;;0;;0;50;22.3;82;22;0;0;7
78615002;2012;8;15;19;6;;13;;0;;0;57;18.5;16;19.5;0;0;7
78615002;2012;8;15;20;0;;5;;0;;0;64;16.5;2;17.9;0;0;3
78615002;2012;8;15;21;0;;5;;0;;0;63;16.6;0;17.7;0;0;3
78615002;2012;8;15;22;0;;5;;0;;0;65;16;0;17;0;0;3
78615002;2012;8;15;23;0;;5;;0;;0;70;14.9;0;16.1;0;0;3
78615002;2012;8;15;24;0;;4;;0;;0;75;11.4;0;14.5;0;0;3
78615002;2012;8;16;1;0;;3;;0;;0;75;13.9;0;14.8;0;0;4
78615002;2012;8;16;2;0;;11;;0;;0;74;14.4;0;15.1;0;0;6
78615002;2012;8;16;3;0;;12;;0;;0;78;13.6;0;14.4;0;0;6
78615002;2012;8;16;4;0;;6;;0;;0;83;12.8;0;13.6;0.5;0;4
78615002;2012;8;16;5;0;;4;;0;;0;85;12.8;0;13.4;1;0;4
78615002;2012;8;16;6;8;;6;;0;;0;81;16;26;15.1;1;0;5
78615002;2012;8;16;7;34;;7;;0;;0;75;19.5;76;17.5;0.3;0;4
78615002;2012;8;16;8;64;;12;;0;;0;67;22.5;140;19.7;0;0;6
78615002;2012;8;16;9;82;;13;;0;;0;62;22.6;182;20.4;0;0;6
78615002;2012;8;16;10;90;;16;;0;;0;58;26;196;21.6;0;0;7
78615002;2012;8;16;11;142;;14;;0;;0;54;28.7;308;23.2;0;0;8
78615002;2012;8;16;12;140;;11;;0;;0;44;26.5;300;23.6;0;0;6
78615002;2012;8;16;13;130;;12;;0;;0;43;29.2;280;24.4;0;0;7
78615002;2012;8;16;14;126;;11;;0;;0;38;28.3;270;25;0;0;7
78615002;2012;8;16;15;106;;10;;0;;0;36;30.3;230;26;0;0;6
78615002;2012;8;16;16;76;;11;;0;;0;36;26.7;166;25.3;0;0;7
78615002;2012;8;16;17;48;;10;;0;;0;35;26.1;104;25.5;0;0;6
78615002;2012;8;16;18;20;;8;;0;;0;40;23.2;48;23.8;0;0;6
78615002;2012;8;16;19;4;;3;;0;;0;48;19.1;6;21.7;0;0;2
78615002;2012;8;16;20;0;;1;;0;;0;53;19.7;0;21.2;0;0;1
78615002;2012;8;16;21;0;;3;;0;;0;67;16.9;0;18.4;0;0;1
78615002;2012;8;16;22;0;;2;;0;;0;67;17.3;0;18;0;0;2
78615002;2012;8;16;23;0;;5;;0;;0;65;16.9;0;18;0;0;2
78615002;2012;8;16;24;0;;7;;0;;0;56;19.4;0;20;0;0;6
78615002;2012;8;17;1;0;;10;;0;;0;59;18.9;0;19.3;0;0;6
78615002;2012;8;17;2;0;;11;;0;;0;61;18.2;0;18.8;0;0;6
78615002;2012;8;17;3;0;;10;;0;;0;65;17.5;0;18;0;0;6
78615002;2012;8;17;4;0;;7;;0;;0;66;17.1;0;17.7;0;0;4
78615002;2012;8;17;5;0;;9;;0;;0;67;17.7;0;17.9;0;0;5
78615002;2012;8;17;6;8;;9;;0;;0;63;19.4;24;18.7;0;0;5
78615002;2012;8;17;7;36;;9;;0;;0;59;21.2;78;20.2;0;0;6
78615002;2012;8;17;8;64;;9;;0;;0;58;24.6;138;21.9;0;0;6
78615002;2012;8;17;9;94;;8;;0;;0;51;27.4;196;24.1;0;0;4
78615002;2012;8;17;10;118;;7;;0;;0;47;30.9;244;26.6;0;0;4
78615002;2012;8;17;11;130;;7;;0;;0;36;32;276;28.2;0;0;5
78615002;2012;8;17;12;138;;10;;0;;0;36;33.4;290;29.8;0;0;6
78615002;2012;8;17;13;138;;11;;0;;0;31;34.4;290;30.6;0;0;6
78615002;2012;8;17;14;128;;10;;0;;0;31;34.4;274;31.2;0;0;6
78615002;2012;8;17;15;112;;11;;0;;0;29;33.9;236;31.6;0;0;6
78615002;2012;8;17;16;86;;10;;0;;0;30;33;186;31.5;0;0;6
78615002;2012;8;17;17;60;;10;;0;;0;30;31.4;130;31.4;0;0;6
78615002;2012;8;17;18;28;;11;;0;;0;32;29.5;66;30;0;0;6
78615002;2012;8;17;19;6;;6;;0;;0;41;24.8;14;26.4;0;0;4
78615002;2012;8;17;20;0;;5;;0;;0;45;23.1;0;24.5;0;0;2
78615002;2012;8;17;21;0;;6;;0;;0;47;21.9;0;23.2;0;0;2
78615002;2012;8;17;22;0;;6;;0;;0;47;21.4;0;22.5;0;0;3
78615002;2012;8;17;23;0;;7;;0;;0;49;20.8;0;21.8;0;0;3
78615002;2012;8;17;24;0;;7;;0;;0;52;20.2;0;21.1;0;0;4
78615002;2012;8;18;1;0;;7;;0;;0;54;19.7;0;20.7;0;0;4
78615002;2012;8;18;2;0;;6;;0;;0;55;19.7;0;20.7;0;0;3
78615002;2012;8;18;3;0;;6;;0;;0;70;16.6;0;17.9;0;0;4
78615002;2012;8;18;4;0;;6;;0;;0;63;18.6;0;19.5;0;0;3
78615002;2012;8;18;5;0;;5;;0;;0;72;17.2;2;17.6;0;0;3
78615002;2012;8;18;6;8;;4;;0;;0;61;21.8;22;20.7;0;0;2
78615002;2012;8;18;7;36;;5;;0;;0;57;24.7;76;22.8;0;0;3
78615002;2012;8;18;8;66;;6;;0;;0;53;27.2;138;24.6;0;0;3
78615002;2012;8;18;9;92;;5;;0;;0;45;32.6;196;27.6;0;0;4
78615002;2012;8;18;10;114;;3;;0;;0;40;35;240;29.8;0;0;2
78615002;2012;8;18;11;130;;3;;0;;0;38;37.2;272;31.8;0;0;3
78615002;2012;8;18;12;136;;5;;0;;0;33;37.1;284;33.2;0;0;5
78615002;2012;8;18;13;132;;7;;0;;0;30;38.3;280;34.6;0;0;4
78615002;2012;8;18;14;124;;11;;0;;0;29;39;264;35.8;0;0;6
78615002;2012;8;18;15;106;;9;;0;;0;24;39.3;226;36.6;0;0;5
78615002;2012;8;18;16;84;;12;;0;;0;22;38.2;178;37.1;0;0;7
78615002;2012;8;18;17;54;;11;;0;;0;23;36.2;120;36.4;0;0;6
78615002;2012;8;18;18;26;;9;;0;;0;26;34.1;60;34.9;0;0;5
78615002;2012;8;18;19;6;;5;;0;;0;32;30.7;14;32.1;0;0;4
78615002;2012;8;18;20;0;;3;;0;;0;46;25.7;0;27.5;0;0;2
78615002;2012;8;18;21;0;;3;;0;;0;50;25;0;26.1;0;0;3
78615002;2012;8;18;22;0;;3;;0;;0;71;21.3;0;22.7;0;0;2
78615002;2012;8;18;23;0;;2;;0;;0;72;19.2;0;22.4;0;0;1
78615002;2012;8;18;24;0;;3;;0;;0;79;19.5;0;20.7;0;0;2
78615002;2012;8;19;1;0;;9;;0;;0;80;18.5;0;19;0.4;0;6
78615002;2012;8;19;2;0;;6;;0;;0;79;16.9;0;17.5;0;0;4
78615002;2012;8;19;3;0;;5;;0;;0;81;16.3;0;16.9;0.6;0;2
78615002;2012;8;19;4;0;;3;;0;;0;87;15;0;15.9;1;0;2
78615002;2012;8;19;5;0;;2;;0;;0;87;14.9;0;16.2;1;0;2
78615002;2012;8;19;6;6;;3;;0;;0;89;18;16;16.8;1;0;2
78615002;2012;8;19;7;28;;5;;0;;0;83;21.6;62;18.7;1;0;3
78615002;2012;8;19;8;54;;3;;0;;0;73;25.3;116;21.8;0.2;0;2
78615002;2012;8;19;9;82;;2;;0;;0;57;30.8;174;26.3;0;0;2
78615002;2012;8;19;10;102;;6;;0;;0;52;33;218;28.6;0;0;5
78615002;2012;8;19;11;116;;7;;0;;0;42;36.5;244;32.5;0;0;4
78615002;2012;8;19;12;128;;12;;0;;0;38;37.1;272;34;0;0;6
78615002;2012;8;19;13;128;;13;;0;;0;32;37.4;270;34.8;0;0;6
78615002;2012;8;19;14;118;;12;;0;;0;30;38.7;252;35.7;0;0;6
78615002;2012;8;19;15;102;;12;;0;;0;28;38.3;218;36.2;0;0;6
78615002;2012;8;19;16;46;;15;;0;;0;33;34.7;100;34.3;0;0;8
78615002;2012;8;19;17;26;;12;;0;;0;48;31.9;54;31.6;0;0;9
78615002;2012;8;19;18;16;;6;;0;;0;53;30.2;34;30.4;0;0;4
78615002;2012;8;19;19;2;;7;;0;;0;61;27.1;6;27.7;0;0;4
78615002;2012;8;19;20;0;;6;;0;;0;59;26.1;0;26.8;0;0;4
78615002;2012;8;19;21;0;;5;;0;;0;76;24.5;0;25;0;0;4
78615002;2012;8;19;22;0;;7;;0;;0;78;22.4;0;22.9;0;0;5
78615002;2012;8;19;23;0;;6;;0;;0;81;20.7;0;21.3;0.5;0;4
78615002;2012;8;19;24;0;;3;;0;;0;89;18.6;0;19.4;1;0;2
78615002;2012;8;20;1;0;;2;;0;;0;91;17.3;0;18.4;0.7;0.3;2
78615002;2012;8;20;2;0;;2;;1;;0;94;16;0;17.7;0;1;1
78615002;2012;8;20;3;0;;1;;1;;0;95;16.3;0;17.6;0;1;1
78615002;2012;8;20;4;0;;3;;1;;0;96;15.3;0;16.7;0;1;1
78615002;2012;8;20;5;0;;1;;1;;0;98;15.3;0;16.5;0;1;1
78615002;2012;8;20;6;6;;2;;1;;0;98;16.9;16;16.6;0;1;1
78615002;2012;8;20;7;24;;3;;1;;0;96;19.7;62;18;0;1;2
78615002;2012;8;20;8;44;;3;;0.6;;0;88;25.1;102;20;0;1;2
78615002;2012;8;20;9;48;;2;;0;;0.5;76;25.8;116;22.8;0.6;0;2
78615002;2012;8;20;10;72;;4;;0;;0;53;29.2;154;25.4;0;0;2
78615002;2012;8;20;11;54;;5;;0;;0;66;26.6;120;24.9;0;0;4
78615002;2012;8;20;12;70;;6;;0;;0;62;25.6;144;25;0;0;4
78615002;2012;8;20;13;54;;6;;0.2;;0;65;28.1;114;24.9;0;0;4
78615002;2012;8;20;14;82;;5;;0;;0;60;28.2;174;25.9;0;0;3
78615002;2012;8;20;15;72;;5;;0;;0;55;29.6;154;27;0;0;4
78615002;2012;8;20;16;74;;5;;0;;0;53;28.5;158;27.2;0;0;5
78615002;2012;8;20;17;40;;9;;0;;0;58;26.8;88;26.4;0;0;4
78615002;2012;8;20;18;20;;7;;0;;0;58;25.8;46;26.1;0;0;4
78615002;2012;8;20;19;2;;4;;0;;0;68;22.8;6;23.7;0;0;2
78615002;2012;8;20;20;0;;5;;0;;0;71;21.9;0;22.5;0;0;3
78615002;2012;8;20;21;0;;6;;0;;0;75;21.4;0;22;0;0;3
78615002;2012;8;20;22;0;;4;;0;;0;79;20.2;0;20.9;0;0;3
78615002;2012;8;20;23;0;;6;;0;;0;83;18.4;0;19.7;0.5;0;4
78615002;2012;8;20;24;0;;5;;0;;0;83;18.6;0;19.3;1;0;4
78615002;2012;8;21;1;0;;6;;0;;0;87;17.7;0;18.3;1;0;2
78615002;2012;8;21;2;0;;3;;0;;0;90;16.4;0;17.6;1;0;2
78615002;2012;8;21;3;0;;2;;0;;0;92;15.6;0;17.3;0.1;0.9;1
78615002;2012;8;21;4;0;;1;;0;;0;91;16.5;0;17.5;0;1;1
78615002;2012;8;21;5;0;;3;;0;;0;90;16.9;0;17.4;0.6;0.3;1
78615002;2012;8;21;6;4;;2;;0;;0;87;18.6;12;18.2;1;0.1;2
78615002;2012;8;21;7;14;;5;;0;;0;84;20.1;34;19.1;1;0;2
78615002;2012;8;21;8;48;;6;;0;;0;72;23.8;106;21.4;0.2;0;3
78615002;2012;8;21;9;82;;8;;0;;0;61;26.4;176;23.4;0;0;4
78615002;2012;8;21;10;110;;10;;0;;0;60;29.3;234;24.5;0;0;5
78615002;2012;8;21;11;130;;6;;0;;0;54;31.3;272;26.2;0;0;4
78615002;2012;8;21;12;134;;5;;0;;0;50;31.9;286;27.2;0;0;4
78615002;2012;8;21;13;118;;6;;0;;0;49;31.9;250;28.3;0;0;4
78615002;2012;8;21;14;104;;7;;0;;0;44;32.7;226;29;0;0;5
78615002;2012;8;21;15;76;;8;;0;;0;49;30.4;166;28.1;0;0;4
78615002;2012;8;21;16;72;;6;;0;;0;49;28.5;156;27.8;0;0;4
78615002;2012;8;21;17;30;;4;;0;;0;50;28.7;66;27.7;0;0;3
78615002;2012;8;21;18;20;;6;;0;;0;52;26.4;48;26.6;0;0;4
78615002;2012;8;21;19;4;;10;;0;;0;65;22.2;8;22.6;0;0;6
78615002;2012;8;21;20;0;;10;;0;;0;66;20.5;0;20.8;0;0;6
78615002;2012;8;21;21;0;;9;;0;;0;67;19;0;19.5;0;0;6
78615002;2012;8;21;22;0;;5;;0;;0;72;18.2;0;18.6;0;0;4
78615002;2012;8;21;23;0;;6;;0;;0;71;16.7;0;17.4;0;0;3
78615002;2012;8;21;24;0;;5;;0;;0;79;14.8;0;15.5;0;0;4
78615002;2012;8;22;1;0;;4;;0;;0;85;13.4;0;14.4;0.9;0;4
78615002;2012;8;22;2;0;;3;;0;;0;91;12.3;0;13.4;0.8;0.2;2
78615002;2012;8;22;3;0;;4;;0.1;;0;94;13.4;0;13.6;0;1;2
78615002;2012;8;22;4;0;;5;;0;;0;94;13.5;0;13.8;0;1;2
78615002;2012;8;22;5;0;;3;;0.1;;0;95;11.7;0;12.6;0;1;2
78615002;2012;8;22;6;6;;2;;1;;0;94;14.9;22;13.5;0;1;2
78615002;2012;8;22;7;34;;7;;0.4;;0;85;17.5;78;15.4;0.5;0.5;4
78615002;2012;8;22;8;64;;7;;0;;0;74;20.7;138;17.3;0.5;0;4
78615002;2012;8;22;9;88;;9;;0;;0;60;22.6;194;18.7;0;0;6
78615002;2012;8;22;10;112;;8;;0;;0;56;24.8;238;19.8;0;0;4
78615002;2012;8;22;11;88;;7;;0;;0;51;23.6;194;20.2;0;0;7
78615002;2012;8;22;12;112;;8;;0;;0;49;25.8;240;21.3;0;0;5
78615002;2012;8;22;13;108;;7;;0;;0;46;24.5;238;21.6;0;0;4
78615002;2012;8;22;14;120;;7;;0;;0;44;27.5;260;22.9;0;0;4
78615002;2012;8;22;15;110;;7;;0;;0;43;27.4;238;23;0;0;4
78615002;2012;8;22;16;52;;6;;0;;0;42;23.3;112;22.3;0;0;4
78615002;2012;8;22;17;48;;4;;0;;0;41;24.3;106;23.2;0;0;3
78615002;2012;8;22;18;26;;7;;0;;0;46;21.3;62;21.8;0;0;4
78615002;2012;8;22;19;2;;7;;0;;0;53;18.5;10;19.1;0;0;4
78615002;2012;8;22;20;0;;6;;0;;0;57;16.3;0;17.3;0;0;4
78615002;2012;8;22;21;0;;1;;0;;0;63;14.8;0;16.2;0;0;1
78615002;2012;8;22;22;0;;3;;0;;0;66;14.3;0;15.4;0;0;2
78615002;2012;8;22;23;0;;2;;0;;0;73;11.8;0;14.4;0;0;2
78615002;2012;8;22;24;0;;1;;0;;0;76;10.9;0;13.8;0;0;1
78615002;2012;8;23;1;0;;2;;0;;0;82;10.9;0;12.7;0.2;0;1
78615002;2012;8;23;2;0;;3;;0;;0;84;9.4;0;11.8;1;0;1
78615002;2012;8;23;3;0;;1;;0;;0;90;8.6;0;10.3;1;0;1
78615002;2012;8;23;4;0;;1;;0.4;;0;93;8.4;0;10.4;0;1;1
78615002;2012;8;23;5;0;;1;;1;;0;92;8.1;2;9.8;0.1;0.9;1
78615002;2012;8;23;6;6;;1;;1;;0;91;11.6;16;10.8;0;1;0
78615002;2012;8;23;7;30;;2;;0.7;;0;79;17;66;14.5;0.8;0.1;1
78615002;2012;8;23;8;56;;4;;0;;0;70;19.2;120;16.5;0;0;2
78615002;2012;8;23;9;80;;8;;0;;0;62;21.3;172;18;0;0;5
78615002;2012;8;23;10;106;;8;;0;;0;57;23;228;19.2;0;0;4
78615002;2012;8;23;11;128;;7;;0;;0;49;26.6;274;21.4;0;0;5
78615002;2012;8;23;12;136;;7;;0;;0;46;27.7;288;22.2;0;0;5
78615002;2012;8;23;13;108;;8;;0;;0;42;24.7;232;22.5;0;0;6
78615002;2012;8;23;14;88;;9;;0;;0;40;27.5;194;23.4;0;0;5
78615002;2012;8;23;15;60;;9;;0;;0;37;26.3;126;23.6;0;0;5
78615002;2012;8;23;16;70;;9;;0;;0;37;23.6;158;23.2;0;0;5
78615002;2012;8;23;17;22;;9;;0;;0;42;22.5;46;22.5;0;0;4
78615002;2012;8;23;18;10;;10;;0;;0;46;21.4;24;21.8;0;0;5
78615002;2012;8;23;19;0;;7;;0;;0;54;19.9;2;20.5;0;0;3
78615002;2012;8;23;20;0;;5;;0;;0;54;19.6;0;20.1;0;0;3
78615002;2012;8;23;21;0;;4;;0;;0;56;19.5;0;20;0;0;3
78615002;2012;8;23;22;0;;4;;0;;0;61;18.3;0;19.1;0;0;2
78615002;2012;8;23;23;0;;4;;0;;0;65;17.4;0;18.2;0;0;2
78615002;2012;8;23;24;0;;3;;0.5;;0;73;16.6;0;17.1;0;0;2
78615002;2012;8;24;1;0;;5;;1;;0;77;15.7;0;16.3;0;0;2
78615002;2012;8;24;2;0;;3;;1;;0;83;14.2;0;15;0.5;0;2
78615002;2012;8;24;3;0;;2;;1;;0;88;12.7;0;13.8;1;0;1
78615002;2012;8;24;4;0;;2;;1;;0;90;13.1;0;13.6;1;0;2
78615002;2012;8;24;5;0;;2;;1;;0;89;12.9;0;13.6;1;0;1
78615002;2012;8;24;6;4;;1;;1;;0;89;14.6;8;14.1;0.3;0.6;1
78615002;2012;8;24;7;16;;3;;1;;0;82;17.6;36;15.5;1;0;2
78615002;2012;8;24;8;48;;3;;0.2;;0;66;21.3;106;19;0.2;0;3
78615002;2012;8;24;9;54;;8;;0;;0;58;22.3;114;20.5;0;0;5
78615002;2012;8;24;10;50;;12;;0;;0;57;22.7;108;21;0;0;5
78615002;2012;8;24;11;48;;11;;0;;0;59;22.3;100;20.8;0;0;6
78615002;2012;8;24;12;62;;12;;0;;0;53;23.8;128;21.8;0;0;6
78615002;2012;8;24;13;66;;15;;0;;0;49;23.2;136;22;0;0;7
78615002;2012;8;24;14;34;;14;;0.1;;0;54;22;70;21.1;0;0;7
78615002;2012;8;24;15;26;;9;;0;;0;60;20.3;50;19.8;0;0;6
78615002;2012;8;24;16;10;;7;;0.7;;1;82;16.1;20;17.6;0.2;0;4
78615002;2012;8;24;17;10;;10;;0.1;;0;77;16.8;26;17.6;0.1;0;6
78615002;2012;8;24;18;18;;13;;0;;0;73;17.7;38;17.8;0.1;0;7
78615002;2012;8;24;19;2;;15;;0;;0;75;16.2;8;16.8;0;0;8
78615002;2012;8;24;20;0;;14;;0;;0;78;16.3;0;16.7;0;0;7
78615002;2012;8;24;21;0;;14;;0;;0;82;16.2;0;16.6;0.3;0;8
78615002;2012;8;24;22;0;;17;;0;;0;80;17.4;0;17.6;0.8;0;8
78615002;2012;8;24;23;0;;14;;0;;0;82;17.4;0;17.7;0.7;0;7
78615002;2012;8;24;24;0;;15;;0;;0;86;17.2;0;17.4;1;0;8
78615002;2012;8;25;1;0;;14;;0;;0;87;17.2;0;17.5;1;0;7
78615002;2012;8;25;2;0;;14;;0;;0;86;16.3;0;16.7;1;0;8
78615002;2012;8;25;3;0;;16;;0;;0;89;15.7;0;16.1;1;0;8
78615002;2012;8;25;4;0;;19;;0;;0;89;15.5;0;15.8;1;0.1;8
